model,pulse_size_over_km,burst_interval_over_single_pulse_t90,burst_tonic_auc_ratio
Michaelis-Menten,0.7962143411069947,3.8290407385811056,1.000049503433513
Michaelis-Menten,0.9572601846452766,3.8290407385811056,1.00006691520713
Michaelis-Menten,1.150879874674314,3.8290407385811056,1.00009300428794
Michaelis-Menten,1.3836619418378735,3.8290407385811056,1.0001337977419422
Michaelis-Menten,1.663527542205342,3.8290407385811056,1.0002008591971208
Michaelis-Menten,2.0,3.8290407385811056,1.0003177907090945
Transporter-state,0.02,3.8290407385811056,1.0015874919807526
Transporter-state,0.024045288692348264,3.8290407385811056,1.0020748052761619
Transporter-state,0.02890879541491855,3.8290407385811056,1.0027565509321936
Transporter-state,0.03475601657498751,3.8290407385811056,1.00373573989611
Transporter-state,0.0417859226170808,3.8290407385811056,1.0051872356347165
Transporter-state,0.050237728630191596,3.8290407385811056,1.0074235089494026
Transporter-state,0.06039903440804033,3.8290407385811056,1.0110399455903596
Transporter-state,0.07261561095402029,3.8290407385811056,1.0172684467833848
Transporter-state,0.08730316644803322,3.8290407385811056,1.0289492908423639
Transporter-state,0.10496149204995453,3.8290407385811056,1.0536228639804817
Transporter-state,0.1261914688960387,3.8290407385811056,1.1143830773300312
Transporter-state,0.15171551500583677,3.8290407385811056,1.2622288505019335
Transporter-state,0.18240216787118196,3.8290407385811056,1.2527191113575482
Transporter-state,0.21929563922863704,3.8290407385811056,0.8525037445840884
Transporter-state,0.2636513477112815,3.8290407385811056,0.8389874253148709
Transporter-state,0.3169786384922227,3.8290407385811056,0.9140944199203371
Transporter-state,0.38109214359264953,3.8290407385811056,0.9608513022808962
Transporter-state,0.45817353055355475,3.8290407385811056,0.9818614612333522
Transporter-state,0.5508457406676333,3.8290407385811056,0.992193260907409
Transporter-state,0.6622622429651823,3.8290407385811056,1.00345163365523
Transporter-state,0.7962143411069947,3.8290407385811056,1.0078197384506293
Transporter-state,0.9572601846452766,3.8290407385811056,1.0085169119183806
Transporter-state,1.150879874674314,3.8290407385811056,1.0084998879306661
Transporter-state,1.3836619418378735,3.8290407385811056,1.0112345567554155
Transporter-state,1.663527542205342,3.8290407385811056,1.0116146998684021
Transporter-state,2.0,3.8290407385811056,1.011214470534808
Linear,0.02,4.603519498697255,1.0000000000000022
Linear,0.024045288692348264,4.603519498697255,0.9999999999999946
Linear,0.02890879541491855,4.603519498697255,1.000000000000004
Linear,0.03475601657498751,4.603519498697255,0.9999999999999998
Linear,0.0417859226170808,4.603519498697255,0.9999999999999993
Linear,0.050237728630191596,4.603519498697255,0.9999999999999972
Linear,0.06039903440804033,4.603519498697255,0.9999999999999969
Linear,0.07261561095402029,4.603519498697255,1.0000000000000029
Linear,0.08730316644803322,4.603519498697255,1.0000000000000002
Linear,0.10496149204995453,4.603519498697255,0.9999999999999986
Linear,0.1261914688960387,4.603519498697255,0.9999999999999997
Linear,0.15171551500583677,4.603519498697255,1.0000000000000029
Linear,0.18240216787118196,4.603519498697255,1.0
Linear,0.21929563922863704,4.603519498697255,1.0000000000000016
Linear,0.2636513477112815,4.603519498697255,0.9999999999999996
Linear,0.3169786384922227,4.603519498697255,1.0000000000000042
Linear,0.38109214359264953,4.603519498697255,0.9999999999999997
Linear,0.45817353055355475,4.603519498697255,0.9999999999999954
Linear,0.5508457406676333,4.603519498697255,0.9999999999999987
Linear,0.6622622429651823,4.603519498697255,0.9999999999999982
Linear,0.7962143411069947,4.603519498697255,1.0
Linear,0.9572601846452766,4.603519498697255,1.0000000000000013
Linear,1.150879874674314,4.603519498697255,1.0000000000000038
Linear,1.3836619418378735,4.603519498697255,0.9999999999999998
Linear,1.663527542205342,4.603519498697255,0.999999999999995
Linear,2.0,4.603519498697255,1.000000000000003
Michaelis-Menten,0.02,4.603519498697255,1.000000097607265
Michaelis-Menten,0.024045288692348264,4.603519498697255,1.0000001176079332
Michaelis-Menten,0.02890879541491855,4.603519498697255,1.0000001417711155
Michaelis-Menten,0.03475601657498751,4.603519498697255,1.000000170992399
Michaelis-Menten,0.0417859226170808,4.603519498697255,1.0000002063735778
Michaelis-Menten,0.050237728630191596,4.603519498697255,1.0000002492763054
Michaelis-Menten,0.06039903440804033,4.603519498697255,1.0000003013926377
Michaelis-Menten,0.07261561095402029,4.603519498697255,1.0000003648388411
Michaelis-Menten,0.08730316644803322,4.603519498697255,1.000000442282178
Michaelis-Menten,0.10496149204995453,4.603519498697255,1.0000005371148486
Michaelis-Menten,0.1261914688960387,4.603519498697255,1.0000006536969432
Michaelis-Menten,0.15171551500583677,4.603519498697255,1.0000007977018417
Michaelis-Menten,0.18240216787118196,4.603519498697255,1.000000976616978
Michaelis-Menten,0.21929563922863704,4.603519498697255,1.0000012004847265
Michaelis-Menten,0.2636513477112815,4.603519498697255,1.0000014830220472
Michaelis-Menten,0.3169786384922227,4.603519498697255,1.0000018433517337
Michaelis-Menten,0.38109214359264953,4.603519498697255,1.0000023087441468
Michaelis-Menten,0.45817353055355475,4.603519498697255,1.0000029190744186
Michaelis-Menten,0.5508457406676333,4.603519498697255,1.0000037342773755
Michaelis-Menten,0.6622622429651823,4.603519498697255,1.0000048472134837
Michaelis-Menten,0.7962143411069947,4.603519498697255,1.000006406662377
Michaelis-Menten,0.9572601846452766,4.603519498697255,1.000008660053607
Michaelis-Menten,1.150879874674314,4.603519498697255,1.000012036447833
Michaelis-Menten,1.3836619418378735,4.603519498697255,1.0000173158922951
Michaelis-Menten,1.663527542205342,4.603519498697255,1.0000259950988253
Michaelis-Menten,2.0,4.603519498697255,1.0000411293782758
Transporter-state,0.02,4.603519498697255,1.0037679786452098
Transporter-state,0.024045288692348264,4.603519498697255,1.0047424902228188
Transporter-state,0.02890879541491855,4.603519498697255,1.0060299122136198
Transporter-state,0.03475601657498751,4.603519498697255,1.0077645901390706
Transporter-state,0.0417859226170808,4.603519498697255,1.0101594414065487
Transporter-state,0.050237728630191596,4.603519498697255,1.013567635219045
Transporter-state,0.06039903440804033,4.603519498697255,1.0186086578855376
Transporter-state,0.07261561095402029,4.603519498697255,1.02644839483626
Transporter-state,0.08730316644803322,4.603519498697255,1.039490773425535
Transporter-state,0.10496149204995453,4.603519498697255,1.063331974425812
Transporter-state,0.1261914688960387,4.603519498697255,1.1132341091289402
Transporter-state,0.15171551500583677,4.603519498697255,1.2367812474062314
Transporter-state,0.18240216787118196,4.603519498697255,1.5083542177778708
Transporter-state,0.21929563922863704,4.603519498697255,1.4390500376389341
Transporter-state,0.2636513477112815,4.603519498697255,0.8765948729610687
Transporter-state,0.3169786384922227,4.603519498697255,0.8586622477386635
Transporter-state,0.38109214359264953,4.603519498697255,0.9327531835403174
Transporter-state,0.45817353055355475,4.603519498697255,0.9713002313591977
Transporter-state,0.5508457406676333,4.603519498697255,0.9873286569899328
Transporter-state,0.6622622429651823,4.603519498697255,1.001796374323804
Transporter-state,0.7962143411069947,4.603519498697255,1.007872218849696
Transporter-state,0.9572601846452766,4.603519498697255,1.010699919998923
Transporter-state,1.150879874674314,4.603519498697255,1.0096779612602216
Transporter-state,1.3836619418378735,4.603519498697255,1.0122746191071321
Transporter-state,1.663527542205342,4.603519498697255,1.0128624494950207
Transporter-state,2.0,4.603519498697255,1.0115342932304925
Linear,0.02,5.534647767351492,1.0000000000000047
Linear,0.024045288692348264,5.534647767351492,0.999999999999994
Linear,0.02890879541491855,5.534647767351492,1.0000000000000089
Linear,0.03475601657498751,5.534647767351492,0.9999999999999908
Linear,0.0417859226170808,5.534647767351492,0.9999999999999993
Linear,0.050237728630191596,5.534647767351492,1.0000000000000004
Linear,0.06039903440804033,5.534647767351492,0.9999999999999966
Linear,0.07261561095402029,5.534647767351492,0.9999999999999961
Linear,0.08730316644803322,5.534647767351492,0.9999999999999869
Linear,0.10496149204995453,5.534647767351492,1.0000000000000024
Linear,0.1261914688960387,5.534647767351492,0.9999999999999934
Linear,0.15171551500583677,5.534647767351492,0.9999999999999946
Linear,0.18240216787118196,5.534647767351492,1.0000000000000047
Linear,0.21929563922863704,5.534647767351492,1.000000000000001
Linear,0.2636513477112815,5.534647767351492,1.0000000000000004
Linear,0.3169786384922227,5.534647767351492,1.000000000000001
Linear,0.38109214359264953,5.534647767351492,1.0000000000000042
Linear,0.45817353055355475,5.534647767351492,0.999999999999997
Linear,0.5508457406676333,5.534647767351492,1.0000000000000053
Linear,0.6622622429651823,5.534647767351492,1.0000000000000013
Linear,0.7962143411069947,5.534647767351492,0.9999999999999958
Linear,0.9572601846452766,5.534647767351492,0.9999999999999988
Linear,1.150879874674314,5.534647767351492,1.0000000000000038
Linear,1.3836619418378735,5.534647767351492,0.9999999999999953
Linear,1.663527542205342,5.534647767351492,0.9999999999999989
Linear,2.0,5.534647767351492,1.000000000000006
Michaelis-Menten,0.02,5.534647767351492,1.0000000085091805
Michaelis-Menten,0.024045288692348264,5.534647767351492,1.0000000102527866
Michaelis-Menten,0.02890879541491855,5.534647767351492,1.00000001235928
Michaelis-Menten,0.03475601657498751,5.534647767351492,1.0000000149067243
Michaelis-Menten,0.0417859226170808,5.534647767351492,1.0000000179911694
Michaelis-Menten,0.050237728630191596,5.534647767351492,1.0000000217313283
Michaelis-Menten,0.06039903440804033,5.534647767351492,1.0000000262747089
Michaelis-Menten,0.07261561095402029,5.534647767351492,1.000000031805807
Michaelis-Menten,0.08730316644803322,5.534647767351492,1.0000000385571293
Michaelis-Menten,0.10496149204995453,5.534647767351492,1.0000000468244286
Michaelis-Menten,0.1261914688960387,5.534647767351492,1.000000056987789
Michaelis-Menten,0.15171551500583677,5.534647767351492,1.0000000695417899
Michaelis-Menten,0.18240216787118196,5.534647767351492,1.0000000851391837
Michaelis-Menten,0.21929563922863704,5.534647767351492,1.0000001046554474
Michaelis-Menten,0.2636513477112815,5.534647767351492,1.0000001292863698
Michaelis-Menten,0.3169786384922227,5.534647767351492,1.000000160699034
Michaelis-Menten,0.38109214359264953,5.534647767351492,1.0000002012708145
Michaelis-Menten,0.45817353055355475,5.534647767351492,1.0000002544779028
Michaelis-Menten,0.5508457406676333,5.534647767351492,1.0000003255452468
Michaelis-Menten,0.6622622429651823,5.534647767351492,1.000000422568187
Michaelis-Menten,0.7962143411069947,5.534647767351492,1.0000005585169185
Michaelis-Menten,0.9572601846452766,5.534647767351492,1.0000007549616765
Michaelis-Menten,1.150879874674314,5.534647767351492,1.000001049306862
Michaelis-Menten,1.3836619418378735,5.534647767351492,1.000001509555162
Michaelis-Menten,1.663527542205342,5.534647767351492,1.0000022661873333
Michaelis-Menten,2.0,5.534647767351492,1.0000035855641047
Transporter-state,0.02,5.534647767351492,1.0058684089865546
Transporter-state,0.024045288692348264,5.534647767351492,1.0072935547412962
Transporter-state,0.02890879541491855,5.534647767351492,1.0091323229177451
Transporter-state,0.03475601657498751,5.534647767351492,1.0115413600739485
Transporter-state,0.0417859226170808,5.534647767351492,1.0147581199340057
Transporter-state,0.050237728630191596,5.534647767351492,1.0191571989140786
Transporter-state,0.06039903440804033,5.534647767351492,1.0253589090572943
Transporter-state,0.07261561095402029,5.534647767351492,1.0344542995364805
Transporter-state,0.08730316644803322,5.534647767351492,1.0485160970423535
Transporter-state,0.10496149204995453,5.534647767351492,1.0719025480813342
Transporter-state,0.1261914688960387,5.534647767351492,1.1151185163092607
Transporter-state,0.15171551500583677,5.534647767351492,1.2082809130879641
Transporter-state,0.18240216787118196,5.534647767351492,1.4442337920587074
Transporter-state,0.21929563922863704,5.534647767351492,1.8784135347003406
Transporter-state,0.2636513477112815,5.534647767351492,1.6671032312972496
Transporter-state,0.3169786384922227,5.534647767351492,0.9031794788211146
Transporter-state,0.38109214359264953,5.534647767351492,0.8788533051593295
Transporter-state,0.45817353055355475,5.534647767351492,0.9488521759449672
Transporter-state,0.5508457406676333,5.534647767351492,0.9790817243848705
Transporter-state,0.6622622429651823,5.534647767351492,0.9944346984056713
Transporter-state,0.7962143411069947,5.534647767351492,1.0075352193099234
Transporter-state,0.9572601846452766,5.534647767351492,1.013994861304991
Transporter-state,1.150879874674314,5.534647767351492,1.011392907239697
Transporter-state,1.3836619418378735,5.534647767351492,1.0134388363667999
Transporter-state,1.663527542205342,5.534647767351492,1.0146070993038867
Transporter-state,2.0,5.534647767351492,1.0122065308044577
Linear,0.02,6.654110168821366,1.0000000000000013
Linear,0.024045288692348264,6.654110168821366,0.9999999999999976
Linear,0.02890879541491855,6.654110168821366,1.0000000000000007
Linear,0.03475601657498751,6.654110168821366,1.0000000000000018
Linear,0.0417859226170808,6.654110168821366,0.9999999999999903
Linear,0.050237728630191596,6.654110168821366,1.0000000000000022
Linear,0.06039903440804033,6.654110168821366,0.9999999999999992
Linear,0.07261561095402029,6.654110168821366,0.9999999999999986
Linear,0.08730316644803322,6.654110168821366,0.9999999999999987
Linear,0.10496149204995453,6.654110168821366,0.999999999999999
Linear,0.1261914688960387,6.654110168821366,0.9999999999999994
Linear,0.15171551500583677,6.654110168821366,1.0000000000000009
Linear,0.18240216787118196,6.654110168821366,1.0000000000000047
Linear,0.21929563922863704,6.654110168821366,1.000000000000002
Linear,0.2636513477112815,6.654110168821366,0.9999999999999981
Linear,0.3169786384922227,6.654110168821366,1.0000000000000036
Linear,0.38109214359264953,6.654110168821366,1.0000000000000016
Linear,0.45817353055355475,6.654110168821366,0.9999999999999907
Linear,0.5508457406676333,6.654110168821366,1.0000000000000027
Linear,0.6622622429651823,6.654110168821366,0.9999999999999988
Linear,0.7962143411069947,6.654110168821366,0.9999999999999869
Linear,0.9572601846452766,6.654110168821366,0.9999999999999968
Linear,1.150879874674314,6.654110168821366,0.9999999999999979
Linear,1.3836619418378735,6.654110168821366,1.0000000000000036
Linear,1.663527542205342,6.654110168821366,0.9999999999999967
Linear,2.0,6.654110168821366,1.000000000000004
Michaelis-Menten,0.02,6.654110168821366,1.000000000452116
Michaelis-Menten,0.024045288692348264,6.654110168821366,1.000000000544751
Michaelis-Menten,0.02890879541491855,6.654110168821366,1.0000000006566783
Michaelis-Menten,0.03475601657498751,6.654110168821366,1.0000000007920298
Michaelis-Menten,0.0417859226170808,6.654110168821366,1.0000000009559038
Michaelis-Menten,0.050237728630191596,6.654110168821366,1.0000000011546362
Michaelis-Menten,0.06039903440804033,6.654110168821366,1.0000000013960364
Michaelis-Menten,0.07261561095402029,6.654110168821366,1.0000000016899107
Michaelis-Menten,0.08730316644803322,6.654110168821366,1.0000000020486282
Michaelis-Menten,0.10496149204995453,6.654110168821366,1.0000000024878888
Michaelis-Menten,0.1261914688960387,6.654110168821366,1.0000000030278864
Michaelis-Menten,0.15171551500583677,6.654110168821366,1.0000000036949015
Michaelis-Menten,0.18240216787118196,6.654110168821366,1.000000004523624
Michaelis-Menten,0.21929563922863704,6.654110168821366,1.000000005560571
Michaelis-Menten,0.2636513477112815,6.654110168821366,1.0000000068692592
Michaelis-Menten,0.3169786384922227,6.654110168821366,1.0000000085382774
Michaelis-Menten,0.38109214359264953,6.654110168821366,1.0000000106939329
Michaelis-Menten,0.45817353055355475,6.654110168821366,1.000000013520958
Michaelis-Menten,0.5508457406676333,6.654110168821366,1.000000017296902
Michaelis-Menten,0.6622622429651823,6.654110168821366,1.0000000224519305
Michaelis-Menten,0.7962143411069947,6.654110168821366,1.0000000296751794
Michaelis-Menten,0.9572601846452766,6.654110168821366,1.0000000401126883
Michaelis-Menten,1.150879874674314,6.654110168821366,1.000000055751866
Michaelis-Menten,1.3836619418378735,6.654110168821366,1.0000000802058102
Michaelis-Menten,1.663527542205342,6.654110168821366,1.0000001204072524
Michaelis-Menten,2.0,6.654110168821366,1.0000001905085312
Transporter-state,0.02,6.654110168821366,1.0077555442721997
Transporter-state,0.024045288692348264,6.654110168821366,1.0095700139528008
Transporter-state,0.02890879541491855,6.654110168821366,1.0118776256545001
Transporter-state,0.03475601657498751,6.654110168821366,1.01484876111266
Transporter-state,0.0417859226170808,6.654110168821366,1.0187332471761146
Transporter-state,0.050237728630191596,6.654110168821366,1.0239105016723151
Transporter-state,0.06039903440804033,6.654110168821366,1.030981749704335
Transporter-state,0.07261561095402029,6.654110168821366,1.0409508331789359
Transporter-state,0.08730316644803322,6.654110168821366,1.0556081239728528
Transporter-state,0.10496149204995453,6.654110168821366,1.0784324177915723
Transporter-state,0.1261914688960387,6.654110168821366,1.1170043148262006
Transporter-state,0.15171551500583677,6.654110168821366,1.1906088050331358
Transporter-state,0.18240216787118196,6.654110168821366,1.3579098967410248
Transporter-state,0.21929563922863704,6.654110168821366,1.7807518611446795
Transporter-state,0.2636513477112815,6.654110168821366,2.367347447230895
Transporter-state,0.3169786384922227,6.654110168821366,1.9132671169832967
Transporter-state,0.38109214359264953,6.654110168821366,0.928502566424066
Transporter-state,0.45817353055355475,6.654110168821366,0.899205408239143
Transporter-state,0.5508457406676333,6.654110168821366,0.9615338722950999
Transporter-state,0.6622622429651823,6.654110168821366,0.9856062681638571
Transporter-state,0.7962143411069947,6.654110168821366,1.0070007239724057
Transporter-state,0.9572601846452766,6.654110168821366,1.0156288017666764
Transporter-state,1.150879874674314,6.654110168821366,1.0134931514580605
Transporter-state,1.3836619418378735,6.654110168821366,1.014655005697395
Transporter-state,1.663527542205342,6.654110168821366,1.0161479372552886
Transporter-state,2.0,6.654110168821366,1.0127670519692273
Linear,0.02,8.0,1.000000000000003
Linear,0.024045288692348264,8.0,1.0000000000000036
Linear,0.02890879541491855,8.0,1.0000000000000009
Linear,0.03475601657498751,8.0,1.0000000000000056
Linear,0.0417859226170808,8.0,0.9999999999999989
Linear,0.050237728630191596,8.0,1.00000000000001
Linear,0.06039903440804033,8.0,1.0000000000000013
Linear,0.07261561095402029,8.0,1.0000000000000064
Linear,0.08730316644803322,8.0,1.0000000000000058
Linear,0.10496149204995453,8.0,1.000000000000002
Linear,0.1261914688960387,8.0,1.0000000000000049
Linear,0.15171551500583677,8.0,1.0000000000000022
Linear,0.18240216787118196,8.0,1.0000000000000144
Linear,0.21929563922863704,8.0,0.9999999999999959
Linear,0.2636513477112815,8.0,1.0000000000000069
Linear,0.3169786384922227,8.0,1.0000000000000124
Linear,0.38109214359264953,8.0,1.0000000000000029
Linear,0.45817353055355475,8.0,0.999999999999989
Linear,0.5508457406676333,8.0,1.000000000000005
Linear,0.6622622429651823,8.0,1.0000000000000038
Linear,0.7962143411069947,8.0,0.9999999999999966
Linear,0.9572601846452766,8.0,1.0000000000000013
Linear,1.150879874674314,8.0,1.000000000000001
Linear,1.3836619418378735,8.0,1.0000000000000058
Linear,1.663527542205342,8.0,1.0000000000000018
Linear,2.0,8.0,1.0000000000000127
Michaelis-Menten,0.02,8.0,1.0000000000132478
Michaelis-Menten,0.024045288692348264,8.0,1.0000000000159588
Michaelis-Menten,0.02890879541491855,8.0,1.0000000000192373
Michaelis-Menten,0.03475601657498751,8.0,1.0000000000232023
Michaelis-Menten,0.0417859226170808,8.0,1.0000000000279954
Michaelis-Menten,0.050237728630191596,8.0,1.0000000000338243
Michaelis-Menten,0.06039903440804033,8.0,1.000000000040893
Michaelis-Menten,0.07261561095402029,8.0,1.0000000000495008
Michaelis-Menten,0.08730316644803322,8.0,1.0000000000600082
Michaelis-Menten,0.10496149204995453,8.0,1.0000000000728775
Michaelis-Menten,0.1261914688960387,8.0,1.000000000088697
Michaelis-Menten,0.15171551500583677,8.0,1.0000000001082252
Michaelis-Menten,0.18240216787118196,8.0,1.0000000001324973
Michaelis-Menten,0.21929563922863704,8.0,1.000000000162873
Michaelis-Menten,0.2636513477112815,8.0,1.0000000002011966
Michaelis-Menten,0.3169786384922227,8.0,1.0000000002500815
Michaelis-Menten,0.38109214359264953,8.0,1.000000000313224
Michaelis-Menten,0.45817353055355475,8.0,1.0000000003960363
Michaelis-Menten,0.5508457406676333,8.0,1.0000000005066239
Michaelis-Menten,0.6622622429651823,8.0,1.0000000006576082
Michaelis-Menten,0.7962143411069947,8.0,1.000000000869187
Michaelis-Menten,0.9572601846452766,8.0,1.000000001174893
Michaelis-Menten,1.150879874674314,8.0,1.0000000016329593
Michaelis-Menten,1.3836619418378735,8.0,1.0000000023492126
Michaelis-Menten,1.663527542205342,8.0,1.0000000035266918
Michaelis-Menten,2.0,8.0,1.0000000055799383
Transporter-state,0.02,8.0,1.0093315983834565
Transporter-state,0.024045288692348264,8.0,1.01145801384373
Transporter-state,0.02890879541491855,8.0,1.014134769967309
Transporter-state,0.03475601657498751,8.0,1.0175384792854696
Transporter-state,0.0417859226170808,8.0,1.0219212340835286
Transporter-state,0.050237728630191596,8.0,1.027654229896543
Transporter-state,0.06039903440804033,8.0,1.0353048811267376
Transporter-state,0.07261561095402029,8.0,1.045781155480497
Transporter-state,0.08730316644803322,8.0,1.060621367150646
Transporter-state,0.10496149204995453,8.0,1.0826296485382958
Transporter-state,0.1261914688960387,8.0,1.1174361069664085
Transporter-state,0.15171551500583677,8.0,1.1779275270461786
Transporter-state,0.18240216787118196,8.0,1.2992075460076025
Transporter-state,0.21929563922863704,8.0,1.5925513104895874
Transporter-state,0.2636513477112815,8.0,2.282733374971193
Transporter-state,0.3169786384922227,8.0,2.9298424156050182
Transporter-state,0.38109214359264953,8.0,2.162184700843536
Transporter-state,0.45817353055355475,8.0,0.9530382040459594
Transporter-state,0.5508457406676333,8.0,0.9177732326525703
Transporter-state,0.6622622429651823,8.0,0.9714234547581923
Transporter-state,0.7962143411069947,8.0,0.9966442023200028
Transporter-state,0.9572601846452766,8.0,1.0143877320211205
Transporter-state,1.150879874674314,8.0,1.017586256180144
Transporter-state,1.3836619418378735,8.0,1.016436746711506
Transporter-state,1.663527542205342,8.0,1.0182811021280034
Transporter-state,2.0,8.0,1.014080584211678
