parameter_set,capacity_km,k_bind_per_km_ms,k_unbind_per_ms,k_translocate_per_ms,recovery_tau_ms,pulse_size_over_km,k_loss_per_ms,peak_ratio_burst_tonic,auc_ratio_burst_tonic,clearance_ratio_burst_tonic
641,1.3446960748652517,10.195403368006666,1.2723781761771162,7.939634081615425,47.40104188789867,0.27303572300565865,0.0037343430314167544,1.0,1.1087592108044306,1.3333333333333335
642,1.401068324201145,8.604053125860956,1.4003746056689443,6.623564959272455,29.322792589948826,0.5248119178685952,0.004231791675468734,1.0,1.2741863103109052,1.564102564102564
643,1.2909369546486167,4.164023264340573,0.6547123668272196,2.2699436750579816,11.5855101188769,0.47671708787734496,0.000837851102475089,1.0,1.0711152442300995,1.0714285714285714
644,0.8277455579952055,6.409893202510208,1.2500515151775147,7.705924616843106,42.19808804304366,0.6685687437617243,0.0021564664320281295,1.6937821419752042,3.9286037594205463,2.846820809248555
645,1.1859397835397139,11.553583066597323,1.6500879460151494,3.7828346772480286,28.32496137472553,0.7058301292857048,0.003419324183942835,1.000000000000032,2.7725530623511645,4.306818181818182
646,0.7329846097835737,11.090601533385763,1.7521831686215434,2.3986734747241227,13.056067123604244,0.32796142373670145,0.0025711192403342726,1.0000000000000007,1.118740760511501,1.1325301204819276
647,1.1241725540363119,7.810620851322087,1.3569513749611164,2.1589138786754436,24.392826632079352,0.3998299773861452,0.0020274883317623117,1.000000000000007,1.1998053273046085,1.2716049382716048
648,1.4779889969937046,7.024546494369576,1.6200104837154865,7.717764476706572,46.1499350579019,0.15096020525814485,0.00283643904000733,1.0,1.0389050984759824,1.1052631578947367
649,0.8537123920833412,8.894238169641163,1.6033231651032303,4.140570218884864,42.78945778034795,0.7224516243994153,0.0009159674078641772,1.9140837336569383,3.4444246363376108,2.7544128933231002
650,1.3008389159219165,9.727029340774342,1.352355786561064,3.511789450387008,42.827432951609595,0.6095235189983393,0.0007231001549372657,1.0000000000562144,3.026535427752744,5.775280898876404
651,1.3192914423827016,5.997228882542988,1.5923686267071109,4.590745741470858,31.85182374600872,0.47365044135165996,0.0006001647874617794,1.0,1.2710002026709923,1.5757575757575757
652,1.457801534319926,4.828786439748785,0.5046748552865123,5.3677494724975565,41.61592489784901,0.5867062095386381,0.004749423620326572,1.0000000000000004,1.603971561947272,3.0
653,1.0679007466238057,11.56858037018021,0.8501746774307641,4.79868130208537,20.982354073762252,0.6673412090716382,0.0031969678053832967,1.0,1.7909507583234006,2.6833333333333336
654,0.9851981164598775,10.2335697594241,0.7477898182370656,7.071129671476387,22.12342040638059,0.19491478529286516,0.0007821158627298297,1.0,1.0707533524862247,1.15
655,0.6043527770056193,9.842740420455408,0.929612614204816,7.691915037188817,33.32798500927268,0.5544017143851702,0.002758017945086676,1.510940994006851,4.68632003324062,3.0897097625329817
656,1.2859325592782291,7.141182828312837,1.0339815014568734,4.188126832143872,44.476653244005504,0.2724812194104288,0.001979028872666881,1.0,1.1162261654812586,1.2972972972972974
657,1.2714109853058502,6.25327696571235,1.3852445093260535,4.569140551562377,19.366494790735228,0.6403009083255641,0.0034469857576388506,1.0,1.2914128843594035,1.4800000000000002
658,0.9880675991139265,11.454361797472995,1.0647394490828905,2.0986490562815003,35.590532694983054,0.6306964560902056,0.004855095178268902,1.0007196691351798,5.73398146527244,5.051282051282051
659,1.415274408356991,11.044648735195388,1.3202666044349562,4.1927423924426535,49.90140219544899,0.6383278001410613,0.0018635084304998357,1.0000000003728842,4.597964676522175,8.45
660,1.348835567134779,11.919675128969807,1.4417066278092747,2.661711393396033,47.19313849010852,0.13689226971164664,0.0038517484416162816,1.0,1.0389931776902421,1.1333333333333335
661,0.8089494178052072,5.518733192660617,0.5456379556852501,3.931737688378266,23.863038183998782,0.5869690252496682,0.0005529891256886971,1.0000012306367252,2.683463380999009,3.121212121212121
662,0.327463993017528,5.576530283330618,0.8404266030780991,6.227523657431796,47.43471176927138,0.2662414832897739,0.00029077724828324383,2.0358701822734955,2.0627721245910866,2.0954820680018633
663,0.7421686526146924,9.985661381175557,0.9544950380270119,4.5439255309149225,13.66495793808404,0.6072188998036404,0.002874738630373096,1.0,1.5548150549765218,1.810344827586207
664,1.2232181780365246,4.788323357267562,1.6010596490998603,3.76169505983164,17.36011011731555,0.6816381836105687,0.00367985499400783,1.000000000000001,1.2923764080942135,1.4406779661016949
665,1.1240729695350529,8.794941325647105,0.5135995154307123,3.121529037781824,42.01363133160553,0.6681722808278558,0.0033260658029599637,1.0072417720070306,7.625249580852904,6.343915343915343
666,1.3978136840436293,5.409884209521101,0.5116361705454726,3.1745406251834476,25.097758600167985,0.6703975782462519,0.0017407382614054417,1.0,1.4198050225277994,1.8289473684210529
667,1.3174413037751804,5.541831991367978,1.8622125052414442,3.3995707537507687,34.55250250577724,0.7123417240586893,0.0034717701152550463,1.0000004328124232,2.4906711808339104,3.701863354037267
668,1.2025273017655287,9.609567850262186,0.9710786669536189,5.551785957335939,31.46236410269995,0.3873458314384864,0.004335685195414145,1.0,1.211354090660598,1.4545454545454544
669,0.6633479991053717,7.479565547009171,1.6824507107640434,2.988274245347635,22.78994074430576,0.5772515473591552,0.0011778347561682584,1.0039340790305367,3.2439380408776315,2.695290858725762
670,0.8884890616870373,4.412310372186266,0.8047307864385751,3.2277599817385374,27.11692543276755,0.5794627793454563,0.004089233737900137,1.000016145234472,2.368133156308997,2.9502262443438916
671,0.47956532723388223,6.8073701150173545,0.6693816395766223,5.527179947573845,48.93112117649379,0.6852351827636076,0.0030242622299142996,1.1044236889019505,0.9560276866497105,1.0753473278572154
672,0.42216698299682487,6.155279656799208,1.3249691640074874,7.177752569809789,11.53440572599623,0.24318684436749377,0.0009343500930420018,1.0000000000004101,1.1299676037414574,1.1904761904761905
673,1.1887777512085147,11.93576058605934,0.8193352770954099,2.4959798986296917,28.01272593934499,0.46363485116954767,0.0038855962153980786,1.0,1.3000990927517913,1.5
674,1.1053233290790148,4.074320842972467,1.6626097597656044,3.533305490334069,29.34900344513823,0.45179882197318694,0.003015457130650204,1.0000000000566527,1.3210003896404883,1.6484374999999998
675,1.4058198522490202,7.000398385580474,1.3464111483337207,3.337075524311612,24.967400975189125,0.43817073442236204,0.0006487247045552219,1.0,1.1592698908399568,1.2407407407407407
676,0.5577275072457518,4.343261234546176,0.7614298178884997,3.986172920721465,22.611095296741247,0.4192910757909731,0.003054750011633633,1.0003417841815971,2.1092188930081055,2.3654485049833887
677,0.5775775888534979,6.685313220126814,1.8414544421368233,5.2381480224166,19.16262787604177,0.18632526287630885,0.003189279113568479,1.0000000000000002,1.1194045766370047,1.1866666666666668
678,0.6560973697973587,6.111008351984605,0.9245913761782023,3.4823882870445444,27.217310814099434,0.3637209587449128,0.0029609701685357364,1.0000000326658256,1.7225476586823112,2.5172413793103448
679,0.8753430505495114,7.162203483316253,0.7051861014764742,7.511464050810756,20.481256049398194,0.7727594942178331,0.003922336849536395,1.000000078940359,3.504595870192447,2.9118942731277535
680,0.34785821625883423,11.286398714891721,0.6526453792794911,5.53092693023007,37.720080304649116,0.25103902925161653,0.0012849609869001256,1.2326810487308018,5.183607995874352,4.170212765957446
681,1.4081302786803602,8.565677936228866,1.2747058584321396,5.810833205149784,11.39547247729897,0.6956730364550827,0.0010655480910314835,1.0,1.1089739973390942,1.1395348837209303
682,1.2539551928715587,11.019423715272236,0.7526225722170987,2.403249849885312,22.659919456147122,0.5311282550743633,0.0009734911649764533,1.0,1.2707771609448615,1.392156862745098
683,1.1286543324586675,7.543953519444275,0.7007534847968491,3.9686327178316363,47.53351882452054,0.14325000223613776,0.00010793830088838552,1.0,1.0520610749316612,1.173913043478261
684,0.34078884691655364,9.662495451278,0.8635961708299286,5.46060281668466,31.115802414625197,0.27909467015873407,0.004220690156802494,1.1600274264805572,4.200447755619733,3.3650442477876106
685,1.221538015131817,10.590287780868739,1.6354892975695985,4.724820767212496,40.123270053206,0.17252110253793623,0.0006849822745961454,1.0,1.0609258087938325,1.1428571428571428
686,0.3629598922329316,9.713912972945183,1.257552347416159,7.411444794665572,15.064254887893767,0.05088869038590542,0.0005062470235438399,1.0,1.030691394816008,1.0689655172413794
687,0.5589994299701668,8.767825917451244,1.30578190639564,4.392132300016446,26.7261622902913,0.5485923943269032,0.002334653842649887,1.2835740632515495,4.5249791828498,2.9543230016313213
688,1.1969159553604323,5.2879089298503015,1.6595521579220336,7.650647743194728,25.71380620778139,0.1809979840031043,0.0032739870154912865,1.0,1.0557739605890213,1.1176470588235294
689,0.8362621383134725,7.608783295235827,0.9875584680436145,3.156058339968303,23.47005587911879,0.08094457226007325,0.0008895674140730237,1.0,1.0312466358548227,1.0869565217391304
690,0.6010953165379358,11.630826169871764,1.7510492474309427,3.111041812410991,40.532242050529774,0.3104037453942508,0.002953099110221098,1.000039235642718,2.949418169208941,4.843537414965986
691,0.8271465137380918,5.3293370607747255,1.2910328857364843,6.538849726632649,29.374589552683297,0.10266535331345288,0.0033591649517063778,1.0,1.0467844832782198,1.0810810810810811
692,0.8788110892682275,8.671002135470694,1.8201447626931588,4.926148190451096,19.633420592469363,0.7368565729061086,0.0046931323203856234,1.000000001012708,2.7889095917649045,2.7684210526315787
693,1.131428293247414,5.011804311005269,1.5503082030276472,7.948666386549736,11.49872487051518,0.0714836840477626,0.004740716174004614,1.0,1.0087456182713375,1.0
694,0.5470686835735772,11.669364165598168,0.6300427702440977,5.389714941937185,23.658685743798028,0.44588292989035944,6.500562417799838e-05,1.0000087905452157,4.201465907182691,3.921465968586387
695,0.890799556229491,10.942652670151759,1.8599389391561938,5.285143795228969,26.05643184319231,0.34975184792417086,0.004462894346397072,1.0,1.2599646680890477,1.469387755102041
696,1.1298854819612734,10.592198549091217,0.5734578836021511,3.113044038401715,42.92201990740542,0.26117428612037197,0.0032719412163550784,1.0,1.1363528811347123,1.423076923076923
697,1.1017991634165105,7.173684574310385,1.4956951176751812,5.468337277839798,32.785365567019184,0.5780951988224591,0.0007857144563387064,1.0000000000083136,2.21769047122471,4.041237113402062
698,0.9747655160221831,5.706538599303984,0.9075064411257503,6.4181663522276855,10.32418691655199,0.5555332861889057,0.0029283382138935257,1.0,1.1081127554054702,1.155844155844156
699,0.6276897855474661,11.329195617956696,1.4053178162922793,5.061934355193843,26.814463808137788,0.14777638497514772,0.004632006890505476,1.0,1.10544970035258,1.2058823529411764
700,1.0459734204437303,6.158832874804139,1.849959546810029,6.930450061159533,24.178723357316414,0.7687346615013275,0.0018982227037731576,1.0000000884595246,3.097514156057676,3.433333333333333
701,1.1329966613149656,9.993651323840954,0.5753961261716285,7.647118483109954,46.78039675417638,0.7734846920326712,0.004716202441303715,1.3719915542683094,5.803481628298699,3.41025641025641
702,0.7046446809267237,6.133261230135514,1.983394821847169,2.6183611704581136,20.400241780232523,0.3329629502590384,0.0016221321376558506,1.0000000011358385,1.2572791634027523,1.3918918918918919
703,0.7854154109437503,10.17505484518487,0.8058950684037889,4.027415640062862,15.36380061181918,0.07594088676813983,0.0003695707703987011,1.0,1.0210337325499526,1.0666666666666667
704,1.4518497984392547,11.951506722943648,1.262762077854939,4.128438381716543,16.072386332824205,0.48343933148812407,0.00357169122508661,1.0,1.105492833365167,1.1333333333333335
705,0.6411274636068691,4.445820235360168,0.796680328657963,3.578482751484655,48.01052823190461,0.2052789958375036,0.0013294416077017208,1.0000000603410077,1.2970692275695777,1.8671875
706,0.983778009345863,11.096274049142153,0.9933755666754616,6.480472505594253,16.252031083544797,0.6394572095978582,0.0024261786851566334,1.0,1.4368913465675308,1.8245614035087718
707,0.6224063765396002,5.342025969161223,1.5754824258845144,3.5806048868673948,46.4741001645428,0.4013570935493415,0.0008546007159314956,1.3961582577900467,4.088465465670327,3.2349726775956285
708,1.2860522651849473,5.36737290330764,1.642169298162473,6.5229195395138495,19.539325253136504,0.6078193979348465,0.0004917010472844618,1.0,1.2518057489032137,1.4444444444444446
709,0.6145159004606129,6.605911172763833,1.8558313875466845,3.9538408252136152,19.942462593201743,0.3381732268414957,0.004499427555365144,1.0000000001250422,1.3479505851293272,1.5912408759124088
710,1.355230916164704,11.850326916842986,0.7486755167846058,5.13668480435901,30.09806464061152,0.2155000339097337,0.004123173939519388,1.0,1.0657877336295143,1.1538461538461537
711,0.4976054300639915,6.56878716184389,1.8354566430722852,6.225747442787446,38.86814907868833,0.09245945820761418,0.0012850631289185942,1.0000000000000067,1.088407802489132,1.2068965517241381
712,0.7410376002355188,8.803517923458644,0.879311634889092,3.4122698667869154,14.107583632283145,0.2966558106393937,0.0020989244032535255,1.0,1.11166736960885,1.1607142857142856
713,1.1890978288509704,10.953597858816252,1.1274627903354064,5.72393076260735,30.483658220942434,0.2005415428466829,0.0021344471683029907,1.0,1.0714873671358276,1.1666666666666667
714,0.8403147091460204,5.5049935715986225,0.9766831613388767,3.0911586036889434,13.166746671461077,0.4473466426720039,0.0010170558947912346,1.0000000000000004,1.1575683587500603,1.212962962962963
715,0.42146537093394154,8.922487813498341,0.5543131183066694,3.7292085740875014,23.66475035983037,0.32908497486419586,0.0031747838025092887,1.0001168635681017,2.862967851141034,3.1688888888888886
716,1.3400788993093444,11.224449059986593,1.2369094090946173,5.25156185631431,38.19710704152989,0.0792761016065456,0.001678931087492862,1.0,1.020821550615351,1.125
717,0.94242933858021,7.2211462575712355,1.855756182154762,2.2503466290226815,49.32365557948021,0.24856572188273207,0.004862034784065378,1.0000000000278118,1.1883763016467797,1.4375000000000002
718,1.265107466972341,9.742275188976407,0.8134113732167028,2.2077375963569295,27.383305227712196,0.09585757250501266,0.003175100404588141,1.0,1.0259756104581323,1.0909090909090908
719,0.983630613888185,4.50450601822093,0.9789360670365428,7.9897630380198255,16.304403129209728,0.5114720569535526,0.0019106678331040005,1.0,1.2200415973633707,1.3736263736263736
720,1.340387424707987,8.260984024536569,1.3674330001991586,3.6207222182754633,42.08021841353948,0.39401178497774353,0.000516769712383175,1.0,1.2255501583745698,1.4901960784313726
721,0.7384151371522738,7.7033625576438025,1.4279583856866904,3.4377968947038724,15.821847258253797,0.4208154278632083,0.004907930936140779,1.000000000000001,1.2571286764961773,1.3846153846153846
722,1.1431834887802197,6.8615499744634265,1.013809135262325,3.3126086778661987,43.48078453705789,0.6307021495695507,0.00343836171995136,1.002056207410228,5.143992618231703,5.592783505154639
723,1.0312443768139483,7.477966908805482,1.2862745075228506,6.571191348499049,41.073383569341516,0.24160352619850706,0.001164384614992679,1.0,1.1345381468092621,1.3421052631578947
724,1.002283010883545,7.713126221977923,1.2066666781545108,7.202553352983978,15.861882548176975,0.19476878761760313,0.0044103864670193916,1.0,1.0483614805263732,1.0714285714285714
725,0.8660653715271358,9.415831026855177,1.449329364710843,5.92594649756615,27.87632890403724,0.25272329843713054,0.0019256698459416356,1.0,1.1544931668766802,1.3076923076923077
726,0.9519793360366196,8.268383960882659,1.4495562892641194,4.06411353675793,49.26928403590168,0.13911243606905666,0.0018725647803222118,1.0,1.0634836073434493,1.1875
727,1.0412101743847069,4.8850132974977685,1.3281416712802303,6.289053068780152,16.14811519349665,0.308026934041209,0.00203298354613843,1.0,1.0852352943857801,1.1228070175438596
728,0.44959998346184915,10.349322742100856,0.7935948572949978,7.89577321907001,23.526401210223394,0.6335429324709451,0.0034114408023981292,1.831833302758714,3.3499184557436537,2.5966460723742277
729,1.0928503422113567,7.910003894534492,1.8510735502930946,5.586942553614985,14.901101042307193,0.6862063815294779,0.0008333244278028407,1.0,1.3033760597705284,1.4874999999999998
730,0.3738617262982101,9.54308063185654,1.57049027824703,3.6416385942207086,48.2140759471645,0.48078046956925186,0.001569609208526314,1.0320494634407171,0.947001750198689,1.0261598374534373
731,0.46673019679213706,10.11126865542673,1.1961075393476976,3.2255961934385997,26.766774101349405,0.6403710477162009,0.0007405929619454754,2.2063781006001975,2.9816954009022854,2.627267041901188
732,0.41871753884333174,6.4569617365329695,0.6185135318534114,7.355587159321661,10.646784303528275,0.4153976636747949,0.0033798432361067518,1.0000000000714016,1.3247514202016326,1.3485477178423235
733,1.2945457523582102,8.772429242488702,0.6465196525707926,7.28030621641693,33.588471030326225,0.6537031861699716,0.001036101107499619,1.0,2.2839642492951615,5.181818181818182
734,0.8297045361760826,8.38004800660999,0.9401074213260474,7.516401501280339,48.24372952448434,0.1872837093675327,0.001772694008478739,1.0,1.132290755990242,1.3888888888888888
735,0.9547408801385668,10.017284684064618,1.7936386183925623,4.489767699753775,23.17441479845978,0.5245346181894941,0.0025599605801544852,1.0,1.5497351696120654,2.090909090909091
736,0.9217854548335727,6.178794401462472,0.6648121994061407,3.2740633960393324,47.87076915332,0.2585746311543545,0.0027752094446899813,1.0000000000000002,1.215129081140941,1.5757575757575757
737,1.0040473229271543,8.140145351799545,1.7408544568370665,4.246808381927533,47.22236681293323,0.20513667561335835,0.002470099790808455,1.0,1.1099295890557757,1.272727272727273
738,0.39989064339143265,8.010392251271812,1.8959541427778248,5.08319770824904,30.301460627207607,0.09964291215087757,0.0004558924036997558,1.0000000000007083,1.1240445575386981,1.2463768115942029
739,0.8327326119951144,7.143243430552692,1.9372026487413998,4.590514881126362,43.27183722385277,0.17685200489131508,0.0036387456363519096,1.0,1.1142672154670568,1.277777777777778
740,1.4193013870667093,11.043480964604239,0.9010534754471966,5.170002884921626,42.12799965581458,0.5618198833085384,0.0024175148994787132,1.0,1.63967835140004,3.0487804878048776
741,0.587354488901813,10.353622189855987,1.119776629306477,5.157791202549576,40.88744097732089,0.3629756676466996,0.0010577259669790962,1.0446261520164388,5.838338219998636,5.508196721311475
742,0.6454286301032188,11.089836190546155,0.6778012837981044,3.629689560522881,32.4013015075601,0.6154460721376698,0.003436668095275364,1.5349853286938033,4.482112553416673,2.98234552332913
743,1.1947561418866897,8.080384011426164,0.7569743661833472,3.2182600403323236,28.496387997259937,0.48757955293827787,0.0033921369079826986,1.0,1.3321499316972938,1.6491228070175439
744,1.075375087953706,9.458792875145551,1.7715846809041897,6.451349502725813,45.20516398278997,0.5111462652108008,0.0003749367761555139,1.0000000149514032,3.6609212797498487,7.141304347826087
745,1.3076885879795324,11.672243838401393,0.7193888061274999,5.743703753779506,39.488811066096,0.33483982432353326,0.0031286563890262245,1.0,1.1586087259781046,1.4285714285714286
746,1.2002820031354196,8.984886615661024,0.88122041113143,5.364562252131783,26.716798117679147,0.6702559408730867,0.0030252445595450777,1.0,1.9542029486278758,3.453125
747,0.5704621641469533,5.747482398521386,1.8522606175280516,6.090062326537886,44.97681435275015,0.23117815782177425,0.002212471438876215,1.0000048913252555,1.6171202044942397,2.84
748,0.6479779787636986,6.650510240444136,1.010448473434367,3.5731953427152385,49.66881264167982,0.7429050220241143,6.308304176502855e-05,0.9780383760149657,0.9500320194074957,1.0
749,0.7047619381247101,9.58931652429553,0.6604935383875392,6.607101755547456,31.210440145968956,0.3740354938186851,0.0010476377785887559,1.0000000000002593,2.0955593680517968,4.064102564102564
750,0.5426167497765355,4.701939970944485,0.7050543603561152,3.2043168986314656,31.967037014136217,0.41007108771810935,0.0011615325094262786,1.1392861381190622,3.719649163117693,3.1414342629482066
751,1.33523791975547,11.967292342421992,1.729311454257021,6.644507496835219,37.130509961025425,0.7988354949377748,0.0031562405157940718,1.0000001475888476,7.919690923981635,8.489795918367347
752,1.0265964181806626,5.925724385692433,1.0837736878013784,4.403210529805643,35.5436962112567,0.3491980072660733,0.004359812001020094,1.0,1.2650438099310526,1.6231884057971016
753,0.4253344445501185,7.392177005645478,0.8523461166730131,4.524222992164562,27.581556889014266,0.3499123534478181,0.0012378023942344945,1.0649222152418625,3.838362659107991,3.245614035087719
754,0.8783223187286984,8.48224739805691,0.5280893123801595,7.375178471921997,40.04266958018391,0.5598929294194317,0.003808803018259342,1.0300308455275538,7.093666121508859,5.46218487394958
755,0.9574234588230586,7.184472038912653,1.6412303279305467,5.042013837772054,15.012968930323588,0.5713671792280747,0.002619071523898166,1.0,1.263602649422213,1.4204545454545454
756,1.1192063734611455,5.758862975109393,1.1910453634277838,6.759052560803038,24.689608104766418,0.12177696639188333,0.0024678039647529886,1.0,1.0366072975833778,1.076923076923077
757,0.6189904821651837,4.581637666116824,1.6248125423668085,5.324262477900092,25.32838461322541,0.40541951758872913,0.004737404363634185,1.0000583093621425,1.9446076316130332,2.4816326530612245
758,1.1232949473758358,9.272255877064485,1.147512377770205,6.206832609777032,20.4281812037309,0.09564310035251795,0.004592311253246072,1.0,1.024258157093481,1.076923076923077
759,0.6686230314564388,6.245297901888695,1.6415307284341478,3.1566993979097195,49.74749143577209,0.3173996963714199,0.0006799322516473188,1.0074430344857697,2.8303559008826027,4.2784313725490195
760,0.5732176731103098,5.510401482137943,0.7753740083708596,5.713224005336601,16.62087147348952,0.7105698425593044,0.0036259566379835705,1.0240345260846644,2.701615160590261,1.973591549295775
761,0.784673567121561,4.717939779449356,0.6952843259740653,5.607424438509365,47.386854924533736,0.6402424529808591,0.002693813455524383,1.9614727122981002,2.4799234798398753,2.256902761104442
762,0.7383163288197163,5.417237032831056,1.8264585368020256,4.704206446318741,36.971199494550845,0.47135821731375016,0.001963379199353203,1.0361883972440311,3.8366101862875244,3.785923753665689
763,0.8350860973617917,9.194542763328016,1.0416067257233141,5.6802558029485954,23.857900729815228,0.3482493305518197,0.004575646057432363,1.0,1.2611347397868358,1.52
764,0.45018978178741537,6.892953189073917,0.6564105984220894,3.4538043477000437,24.573586132936786,0.17498167294965639,0.0018891916114026413,1.00000000000482,1.225206998757304,1.4285714285714286
765,0.310472202519195,5.954136034379183,0.7324041206021419,2.861431622031801,10.240694083193178,0.5616323451256573,0.00255441483248707,1.0445213911942264,1.7949229730363092,1.482490272373541
766,1.470267875061598,8.967527812911671,1.966897842823673,4.836846810462323,14.782919330989976,0.6455926350573136,0.0038117222426163303,1.0,1.1436805973887583,1.1875000000000002
767,0.38068019756784743,9.464056686844028,0.5740336689612671,6.727389199601179,31.915317699362063,0.1566854275176094,0.0037019452710276473,1.000000000003557,1.3694217603987198,1.9066666666666665
768,1.4620085155435403,8.237600664353288,1.0324739911400482,6.91544900670191,39.83931922002789,0.3012810713729586,0.0026675553085813582,1.0,1.1067926485253394,1.25
769,1.0490893425103924,11.69108322920741,1.4123406449208593,7.006535015104112,49.419679585959805,0.31200945927198415,0.002035157913489224,1.0,1.2639702027082744,1.7941176470588234
770,0.331717111603446,6.756580482617605,1.1717844532926087,4.558082211763349,19.790332716745716,0.2554655181508385,0.002061297756974767,1.0001024289960894,1.795017512377699,2.1292775665399244
771,1.2803627238714475,7.562986790628943,1.2402472179237505,5.196536028054064,42.39269751493844,0.2803036233873279,0.003987186105660625,1.0,1.1210321834870534,1.2857142857142856
772,0.4347360764280013,7.748093107308932,1.9997304845389758,3.760219805920174,22.354292381597563,0.3389243810976163,0.004726547728881861,1.0004077956437234,2.2050722847856408,2.4479166666666665
773,1.3134774181734807,10.894489654407383,1.3449731880925295,6.05517295907487,14.510857142814144,0.6819982206286729,0.002156299284737201,1.0,1.1928072778121948,1.282051282051282
774,1.1145881969896607,9.565136027902295,1.739650631553136,6.543685215973735,31.894174543492973,0.7248309982714238,0.003749096846703031,1.0000004241458444,5.377269867749859,5.89922480620155
775,0.7535393471794944,9.762865988316658,0.9836610801908962,6.951141970829172,27.288797223373894,0.09922787695843165,0.0031098446786500767,1.0,1.048729460690956,1.0999999999999999
776,1.2190175735549942,9.570625182542983,0.6256041064385982,7.034556955067057,43.73919515997572,0.5111585335747946,0.003848671984255379,1.0,1.9899440111523479,4.979591836734694
777,0.48548247842604875,4.92558456738564,1.8970815128219576,6.363111782425092,26.09724732607021,0.25291668786743904,0.0014607902300139415,1.0000024054153198,1.4724195005887137,1.9617486338797812
778,1.0806694759476703,10.24841756812111,1.5283386549493665,6.352219784241203,35.2128547035876,0.7344913588135529,0.002138409626975955,1.0056618520156504,7.965982198656469,5.7227722772277225
779,1.4339847751345987,8.551715241998387,0.5191656504470429,7.534804674754465,40.880937386381696,0.687584093737928,0.0010581762186465426,1.0000000000000002,3.280640024066801,7.810344827586208
780,0.328846175875983,8.081647583011248,1.8884755624541378,3.3436322463643577,24.72707427906157,0.6552981484822448,0.002298648295038776,1.222252527151155,1.0163374438895998,1.1823571685231764
781,1.0023126990020772,10.649778413177426,1.0069870624747188,2.242951397066328,16.393558236820315,0.4912419504963779,0.0007752562651303619,1.0,1.2178783721803526,1.263888888888889
782,1.4933364695904974,4.476804062442651,1.7765175017281238,4.363534054537991,10.819204221096545,0.15249034064463907,0.0038154393178164267,1.0,1.0132292015211257,1.0285714285714285
783,1.233552438204879,9.81784604484853,1.996038847288992,7.393547246918341,41.910629949617785,0.7923011745841471,0.00018501462216127974,1.1024129375270229,9.519098194511294,5.54006968641115
784,0.32181068165076604,10.84482827168404,1.430108055061177,3.039915004240129,17.622330849212272,0.2231993405917887,0.00485322830143763,1.0000000529278166,1.4773570566622416,1.7650602409638554
785,0.39368827373003223,10.211062874224876,0.5388113620995113,2.8839436299185612,32.52036303091934,0.05046654445752867,0.004438850883174338,1.0,1.0509158266448722,1.1153846153846152
786,0.8193275655464036,7.397439302310706,0.5126820868684632,5.505794325452156,48.14323524814493,0.7469129037388647,0.004037615343834288,1.928154521393243,1.586807486576691,1.7585637639290135
787,0.5990255798168964,6.820899435081403,1.051063539811705,3.453563234693098,12.435746124623353,0.06989365524802983,0.002715729227263638,1.0,1.0192998465024472,1.0294117647058825
788,0.91549865357699,4.538852543641249,1.6815354132021068,3.7200202672448643,41.581289497917815,0.19059188951779127,0.004582662716965711,1.0000000000000557,1.1083057919657173,1.2531645569620253
789,1.3444782433037135,10.667314062634077,1.1757164703516938,5.411583407313825,28.40852118000074,0.21755712477504158,0.0007295035625217672,1.0,1.065384561449664,1.1764705882352942
790,0.9856838245061788,8.26001299440422,0.8142209096013484,3.0576743142527976,32.71099901811519,0.6444004418913745,0.0013806548097879106,1.0001371763216595,5.05958761797439,5.039106145251396
791,1.0615664792336539,6.604386190123979,1.151622287665659,4.900460825587799,19.125242224526453,0.7210016156094566,0.0023744577630768994,1.0000000000000002,1.7183420446273052,2.267857142857143
792,1.2668376636440026,4.68737472674313,1.3303983068455534,4.196074449487236,43.29300998157222,0.29641684274544716,0.0024418459062542446,1.0,1.1369296644062175,1.3333333333333333
793,0.8370941991586438,7.2405757533307975,1.6198391606618305,2.146089317281463,38.81849154961105,0.6071506695189297,0.0011526350205388165,1.3173193453027805,4.951554988191862,3.364516129032258
794,0.5001911577353862,10.760246964125944,1.4976045798421977,4.482644584491994,12.412707806701277,0.6074083045703242,0.0002737179069840745,1.0000000171765853,1.9128582179194291,1.5954415954415955
795,1.4442945497915438,8.370165565712991,0.9695167977872492,4.331989451446052,42.485205621835334,0.09382981649827256,0.0013392325749866164,1.0,1.0229058142320697,1.0909090909090908
796,0.4523587332201133,10.999787133520222,1.2872777471144876,3.2200317316533384,42.99754420270208,0.39805937832504334,0.003953177809492046,1.8878735170627385,2.6603589751676076,2.3684950773558366
797,0.990944051911518,5.361583520680953,0.9914851796348465,6.151694973880171,21.12165568929298,0.3576855740965243,0.0034435374099323337,1.0,1.1641463143381698,1.2950819672131149
798,1.2581519572924198,9.526406747017228,1.7411228735289654,6.632996809623333,17.778652289689468,0.5506957714458469,0.003433187128992507,1.0,1.1896560762296717,1.2682926829268293
799,0.48160996914712073,4.580035848872145,1.168675737019848,5.701334635461267,11.070994146547989,0.7839029304177015,0.004992226342142796,1.0063354593634815,1.7525310303258321,1.433431952662722
