run,model,pattern,release_cv,peak_km,auc_km_ms,excess_auc_km_ms,clearance_ms,minimum_free_fraction
45,Michaelis-Menten,Burst,0.15,0.3280589720984599,1.9436357086882048,0.015481241164727556,1.58,1.0
46,Michaelis-Menten,Burst,0.15,0.2921995172290078,1.9430109236808122,0.009365412216032513,1.54,1.0
47,Michaelis-Menten,Burst,0.15,0.32427455752925644,1.930525588253374,0.009844550315199568,1.6,1.0
48,Michaelis-Menten,Burst,0.15,0.37114660312736636,1.9567873432194236,0.019808238922834034,1.54,1.0
49,Michaelis-Menten,Burst,0.15,0.34587419141861747,2.003723726929341,0.01638695651945441,1.74,1.0
50,Michaelis-Menten,Burst,0.15,0.3182860411059607,1.90977113391481,0.010698649495760439,1.68,1.0
51,Michaelis-Menten,Burst,0.15,0.3007216751088792,1.9621220903944347,0.010053750291539454,1.62,1.0
52,Michaelis-Menten,Burst,0.15,0.3547789132432241,2.0107721864087167,0.02024796479509279,1.54,1.0
53,Michaelis-Menten,Burst,0.15,0.3327083478201279,1.9461120509327885,0.013728119773530443,1.7,1.0
54,Michaelis-Menten,Burst,0.15,0.31287770767236706,1.8795124903844682,0.007612317067240446,1.72,1.0
55,Michaelis-Menten,Burst,0.15,0.3358704009217594,1.9464996007598656,0.015403759576792,1.76,1.0
56,Michaelis-Menten,Burst,0.15,0.3166725093774605,1.7966378002271606,0.00580460568418351,1.56,1.0
57,Michaelis-Menten,Burst,0.15,0.3394211052180074,1.875106330209103,0.013776954457279587,1.52,1.0
58,Michaelis-Menten,Burst,0.15,0.3317934388339597,1.9805596232398683,0.016625571653915705,1.6400000000000001,1.0
59,Michaelis-Menten,Burst,0.15,0.30518165372175815,1.976971113827991,0.01357047141555008,1.7,1.0
60,Michaelis-Menten,Burst,0.15,0.3176987167322269,2.0075161168703795,0.011317927448108799,1.7,1.0
61,Michaelis-Menten,Burst,0.15,0.3189550163255532,1.8783780089024191,0.00940943744855613,1.68,1.0
62,Michaelis-Menten,Burst,0.15,0.3484741624801605,1.9357220005754405,0.015985545330070718,1.76,1.0
63,Michaelis-Menten,Burst,0.15,0.33248547441685966,2.0634181846779547,0.019817053153882408,1.7,1.0
64,Michaelis-Menten,Burst,0.15,0.3024865243977471,1.91438937146765,0.005856275815653369,1.6,1.0
65,Michaelis-Menten,Burst,0.15,0.3177313948418084,2.116073581683059,0.02200045139063209,1.72,1.0
66,Michaelis-Menten,Burst,0.15,0.33408237616177866,1.950580564194981,0.0117109726876755,1.6400000000000001,1.0
67,Michaelis-Menten,Burst,0.15,0.32780454577265705,1.9519715732626346,0.011020606201691957,1.6400000000000001,1.0
68,Michaelis-Menten,Burst,0.15,0.38702262579377195,2.0100714250909317,0.026633369604568764,1.6,1.0
69,Michaelis-Menten,Burst,0.15,0.3179806449933288,1.9915888006969986,0.01651354638897979,1.68,1.0
70,Michaelis-Menten,Burst,0.15,0.30233203937161207,1.9513668246205613,0.009806037552594609,1.6,1.0
71,Michaelis-Menten,Burst,0.15,0.270982009990042,1.9097404133632108,0.002640096691280689,1.7,1.0
72,Michaelis-Menten,Burst,0.15,0.3517602897930196,1.9972427355923932,0.023760769158280893,1.6,1.0
73,Michaelis-Menten,Burst,0.15,0.3128876951676962,1.8817479462395625,0.008342344334624139,1.6600000000000001,1.0
74,Michaelis-Menten,Burst,0.15,0.3960512821360066,2.1347893192059515,0.045480001352046766,1.68,1.0
75,Michaelis-Menten,Burst,0.15,0.29661546717104625,1.9240848997809377,0.0065630601154097355,1.58,1.0
76,Michaelis-Menten,Burst,0.15,0.3527900946449953,2.0650451902018316,0.02460446744473955,1.6,1.0
77,Michaelis-Menten,Burst,0.15,0.31759824165084743,1.8435610345590008,0.006110633666268696,1.6400000000000001,1.0
78,Michaelis-Menten,Burst,0.15,0.3301820981856115,1.984835604758595,0.017880507366749107,1.6400000000000001,1.0
79,Michaelis-Menten,Burst,0.15,0.30654774803940366,2.012472152632738,0.01260159455382278,1.6400000000000001,1.0
80,Michaelis-Menten,Burst,0.15,0.3138024333511376,1.9375641558566776,0.01235395547254122,1.6600000000000001,1.0
81,Michaelis-Menten,Burst,0.15,0.3095821503293601,1.8790120901760936,0.009158475062226222,1.68,1.0
82,Michaelis-Menten,Burst,0.15,0.3197510556747378,2.0865327630475163,0.017507866940050684,1.7,1.0
83,Michaelis-Menten,Burst,0.15,0.3328357240057385,1.9645024970583629,0.01487134605396873,1.72,1.0
84,Michaelis-Menten,Burst,0.15,0.34469907864004895,1.9307204431109157,0.013696481176989237,1.54,1.0
85,Michaelis-Menten,Burst,0.15,0.30081585119629783,1.9962471471100245,0.011523308869424055,1.72,1.0
86,Michaelis-Menten,Burst,0.15,0.2900797634285217,1.8714217783037077,0.004052358306033749,1.68,1.0
87,Michaelis-Menten,Burst,0.15,0.2997960557842669,1.9566339833400934,0.008714584816807307,1.62,1.0
88,Michaelis-Menten,Burst,0.15,0.3061114484996228,1.8948629477733971,0.007328448464710579,1.62,1.0
89,Michaelis-Menten,Burst,0.15,0.30592029677274096,1.879108713195125,0.007160760304016678,1.62,1.0
90,Michaelis-Menten,Burst,0.15,0.3530829188663552,1.9319404949637087,0.014445426150842183,1.7,1.0
91,Michaelis-Menten,Burst,0.15,0.3464250966842399,1.9577781014232658,0.015516046899348603,1.5,1.0
92,Michaelis-Menten,Burst,0.15,0.31908905007703786,1.9815502547532298,0.010038690393206037,1.68,1.0
93,Michaelis-Menten,Burst,0.15,0.3195649648478446,1.877646492149394,0.008648285223825197,1.68,1.0
94,Michaelis-Menten,Burst,0.15,0.3206235967845419,1.9101444925978575,0.009978014937798528,1.72,1.0
95,Michaelis-Menten,Burst,0.15,0.33074138264191383,2.047324683553462,0.01822785002901736,1.6400000000000001,1.0
96,Michaelis-Menten,Burst,0.15,0.34704586417896494,2.0020901498290504,0.02293235429111633,1.56,1.0
97,Michaelis-Menten,Burst,0.15,0.30574056998505195,1.9876809228885763,0.011918014692970802,1.58,1.0
98,Michaelis-Menten,Burst,0.15,0.27971818004398136,1.8877440416032583,0.0036069251943386484,1.68,1.0
99,Michaelis-Menten,Burst,0.15,0.30672429253227823,1.9025823756309523,0.011367774837736757,1.74,1.0
100,Michaelis-Menten,Burst,0.15,0.3027735468753824,1.9616967037423247,0.011860640911697425,1.74,1.0
101,Michaelis-Menten,Burst,0.15,0.29839424510750834,1.8984214611809567,0.007020592635691095,1.56,1.0
102,Michaelis-Menten,Burst,0.15,0.29849994475267877,2.028273728530653,0.012915184629364957,1.72,1.0
103,Michaelis-Menten,Burst,0.15,0.3213168390523347,2.0289012338494286,0.01706758608687055,1.6,1.0
104,Michaelis-Menten,Burst,0.15,0.30401747444447685,1.9503261701251973,0.008695117340153227,1.6,1.0
105,Michaelis-Menten,Burst,0.15,0.3476990949938553,2.041868686381203,0.02029636365484977,1.52,1.0
106,Michaelis-Menten,Burst,0.15,0.32560131102687345,2.062318869659513,0.01897463057475613,1.6400000000000001,1.0
107,Michaelis-Menten,Burst,0.15,0.310816924145109,1.9516509580921013,0.011567465228906677,1.62,1.0
108,Michaelis-Menten,Burst,0.15,0.36919701814473055,1.9467210858421307,0.016310654608263548,1.82,1.0
109,Michaelis-Menten,Burst,0.15,0.32077569267089534,2.0487856258967883,0.019795119216020444,1.6400000000000001,1.0
110,Michaelis-Menten,Burst,0.15,0.3232065527176949,2.020408028842915,0.015592976224962278,1.7,1.0
111,Michaelis-Menten,Burst,0.15,0.2990924557210244,1.9287404619770283,0.009311510112627869,1.62,1.0
112,Michaelis-Menten,Burst,0.15,0.35783051165898716,2.0613163702117,0.024087978354396973,1.68,1.0
113,Michaelis-Menten,Burst,0.15,0.28912350168832723,1.9420874259708205,0.006821007110447545,1.62,1.0
114,Michaelis-Menten,Burst,0.15,0.28533459413928297,1.9236521721159359,0.0037266217329682614,1.58,1.0
115,Michaelis-Menten,Burst,0.15,0.33307668796849804,2.0131234557778184,0.01450790547372973,1.6400000000000001,1.0
116,Michaelis-Menten,Burst,0.15,0.3467558806051908,2.1431550427164057,0.024140577175262717,1.6400000000000001,1.0
117,Michaelis-Menten,Burst,0.15,0.3330029350301211,1.9506994903059165,0.016799268109741205,1.76,1.0
118,Michaelis-Menten,Burst,0.15,0.29553902486973593,1.9051891111939427,0.007109011493428511,1.52,1.0
119,Michaelis-Menten,Burst,0.15,0.31522724605702784,2.016497548342261,0.011065053255636814,1.76,1.0
120,Michaelis-Menten,Burst,0.15,0.3343911382719737,2.003642437085129,0.014007730022819161,1.68,1.0
121,Michaelis-Menten,Burst,0.15,0.333061770144756,1.9903814655075873,0.02176024847981078,1.6400000000000001,1.0
122,Michaelis-Menten,Burst,0.15,0.35113419164371007,2.0484805726309028,0.023285436490958385,1.72,1.0
123,Michaelis-Menten,Burst,0.15,0.3780498273668025,2.018383025528417,0.026959142721538095,1.6400000000000001,1.0
124,Michaelis-Menten,Burst,0.15,0.2873882339725676,1.8438914320623174,0.004990041015174903,1.6,1.0
125,Michaelis-Menten,Burst,0.15,0.33019367063283334,1.9923909129634516,0.017834025752702497,1.62,1.0
126,Michaelis-Menten,Burst,0.15,0.3133126265722525,2.0096959038651923,0.013992152211359715,1.76,1.0
127,Michaelis-Menten,Burst,0.15,0.3072542789356083,1.9134514289423892,0.007830915615615698,1.62,1.0
128,Michaelis-Menten,Burst,0.15,0.3227289597599092,2.0425794383230684,0.02014661171100078,1.6600000000000001,1.0
129,Michaelis-Menten,Burst,0.15,0.365096697830199,1.9653758445501757,0.022740696248965495,1.62,1.0
130,Michaelis-Menten,Burst,0.15,0.27285803384670515,1.858177301504608,0.0016310814514907722,1.6400000000000001,1.0
131,Michaelis-Menten,Burst,0.15,0.35089607244761295,1.933174060307779,0.015099558686446813,1.58,1.0
132,Michaelis-Menten,Burst,0.15,0.29806031586175136,1.9967188421377131,0.011808125135199887,1.6600000000000001,1.0
133,Michaelis-Menten,Burst,0.15,0.3607016522760228,2.0903519811645364,0.02423402095615697,1.68,1.0
134,Michaelis-Menten,Burst,0.15,0.419109625069263,2.0644135327603887,0.03760562190141109,1.74,1.0
135,Michaelis-Menten,Burst,0.15,0.3819283678127565,1.8991098236453992,0.024863748161246292,1.6400000000000001,1.0
136,Michaelis-Menten,Burst,0.15,0.3017438067830449,2.002979818565859,0.01109937166455866,1.6400000000000001,1.0
137,Michaelis-Menten,Burst,0.15,0.32116215355619837,1.8951404672220555,0.01048888573767984,1.6400000000000001,1.0
138,Michaelis-Menten,Burst,0.15,0.32482004603371517,1.963198320014969,0.019667456410112374,1.62,1.0
139,Michaelis-Menten,Burst,0.15,0.3711923300211961,2.0375590625972806,0.03648206199290586,1.6,1.0
140,Michaelis-Menten,Burst,0.15,0.3214714517101249,1.894601028259957,0.011521518422828933,1.7,1.0
141,Michaelis-Menten,Burst,0.15,0.29537169133261854,1.8857097740421522,0.005862780738737616,1.6,1.0
142,Michaelis-Menten,Burst,0.15,0.29480596955191174,1.8646512577535859,0.006906460122161451,1.72,1.0
143,Michaelis-Menten,Burst,0.15,0.34167899774746846,1.9265946295379268,0.011601234810261065,1.52,1.0
144,Michaelis-Menten,Burst,0.15,0.32269728300695255,2.042272586036583,0.021986683989611133,1.76,1.0
145,Michaelis-Menten,Burst,0.15,0.32194953425426476,1.9341143825656795,0.013938937155019565,1.7,1.0
146,Michaelis-Menten,Burst,0.15,0.3079381709427386,1.9058935471960503,0.0090442441085031,1.6400000000000001,1.0
147,Michaelis-Menten,Burst,0.15,0.3132936283286198,1.976621298325933,0.011366858821797145,1.6400000000000001,1.0
148,Michaelis-Menten,Burst,0.15,0.33060237985764285,1.9646774977923303,0.014788931904953428,1.68,1.0
149,Michaelis-Menten,Burst,0.15,0.33183842319714785,2.009532977901118,0.0187239066775857,1.68,1.0
150,Michaelis-Menten,Burst,0.15,0.3523436413202539,1.9514534063811506,0.016594541618750916,1.72,1.0
151,Michaelis-Menten,Burst,0.15,0.3339341374632059,2.0139588011453187,0.019856339181788297,1.68,1.0
152,Michaelis-Menten,Burst,0.15,0.33506081789571734,2.021256282517103,0.017240144262775887,1.54,1.0
153,Michaelis-Menten,Burst,0.15,0.29234741132301284,1.9319304690945542,0.0049138290785826775,1.6400000000000001,1.0
154,Michaelis-Menten,Burst,0.15,0.305749917349583,1.9783753151082708,0.011155195679711249,1.7,1.0
155,Michaelis-Menten,Burst,0.15,0.29785341965042483,1.8205918216291859,0.005816729023200976,1.48,1.0
156,Michaelis-Menten,Burst,0.15,0.3226941237208561,2.0645666963338907,0.02054692470291424,1.62,1.0
157,Michaelis-Menten,Burst,0.15,0.409651382974838,1.979582395913586,0.023802116229365365,1.72,1.0
158,Michaelis-Menten,Burst,0.15,0.33146517363220707,1.984868670166169,0.016879969164636764,1.54,1.0
159,Michaelis-Menten,Burst,0.15,0.30374146920726597,1.931987639036148,0.006498187203149724,1.7,1.0
160,Michaelis-Menten,Burst,0.15,0.27265764857409464,1.8401023681689388,0.002846115454055751,1.6400000000000001,1.0
161,Michaelis-Menten,Burst,0.15,0.3414792628757572,1.923520752206242,0.015667986008656976,1.6600000000000001,1.0
162,Michaelis-Menten,Burst,0.15,0.3002493749329875,1.9203916093282416,0.008262508086141485,1.74,1.0
163,Michaelis-Menten,Burst,0.15,0.3109276949692431,2.029422093661734,0.010843560989868451,1.68,1.0
164,Michaelis-Menten,Burst,0.15,0.35921397684023243,2.0622003546376506,0.024816397296920038,1.68,1.0
165,Michaelis-Menten,Burst,0.15,0.30100329817409505,2.015412348775126,0.009976610164539936,1.7,1.0
166,Michaelis-Menten,Burst,0.15,0.3620737441437818,2.014915381717371,0.021761138686617654,1.62,1.0
167,Michaelis-Menten,Burst,0.15,0.33473578339826654,2.0154563315822633,0.016660953502774047,1.6,1.0
168,Michaelis-Menten,Burst,0.15,0.33039102071902476,1.954058447186852,0.018574026680598283,1.62,1.0
169,Michaelis-Menten,Burst,0.15,0.29951529115768555,1.824725124786808,0.0037777876108894765,1.54,1.0
170,Michaelis-Menten,Burst,0.15,0.39885933691484105,2.101656421713391,0.043674720402944366,1.6600000000000001,1.0
171,Michaelis-Menten,Burst,0.15,0.3295921586279871,2.0067211432876846,0.015436442185573877,1.7,1.0
172,Michaelis-Menten,Burst,0.15,0.29948177219438404,1.9793292287678939,0.010211412499214544,1.62,1.0
173,Michaelis-Menten,Burst,0.15,0.3797193343680252,2.0179155766527015,0.02497591324487625,1.72,1.0
174,Michaelis-Menten,Burst,0.15,0.2916321541338122,1.924481528878501,0.006591775113249641,1.72,1.0
175,Michaelis-Menten,Burst,0.15,0.3092894592886513,2.021428443916524,0.012547263080353853,1.6,1.0
176,Michaelis-Menten,Burst,0.15,0.31470052118826813,1.9303403553865954,0.010166906863607614,1.6600000000000001,1.0
177,Michaelis-Menten,Burst,0.15,0.352461890889783,2.0053222317096693,0.017059601728532044,1.6600000000000001,1.0
178,Michaelis-Menten,Burst,0.15,0.31808308824663106,1.9227419503214882,0.01282757227298354,1.62,1.0
179,Michaelis-Menten,Burst,0.15,0.3302517203363268,2.0173355866237976,0.023611977793762003,1.72,1.0
180,Michaelis-Menten,Burst,0.15,0.3210187153785468,1.9839038237575484,0.01455049836803636,1.6600000000000001,1.0
181,Michaelis-Menten,Burst,0.15,0.35915234523003864,1.924728341717839,0.017083043484463704,1.7,1.0
182,Michaelis-Menten,Burst,0.15,0.35070268735648047,1.9869972996983962,0.0213744174941051,1.74,1.0
183,Michaelis-Menten,Burst,0.15,0.32930314341515515,2.074596505460249,0.018331649977360524,1.76,1.0
184,Michaelis-Menten,Burst,0.15,0.3041891332101131,1.9563666698223983,0.0074720398151568316,1.62,1.0
185,Michaelis-Menten,Burst,0.15,0.29476850045051023,1.8993815787444654,0.00533069594639467,1.6600000000000001,1.0
186,Michaelis-Menten,Burst,0.15,0.3262845608305984,2.1409331064812753,0.02242552766209399,1.6400000000000001,1.0
187,Michaelis-Menten,Burst,0.15,0.30472358784632286,1.9634167506015459,0.0071018121944274705,1.68,1.0
188,Michaelis-Menten,Burst,0.15,0.3380526028181781,1.8559777859685795,0.012455330823213423,1.7,1.0
189,Michaelis-Menten,Burst,0.15,0.2981406156300316,1.822792083696356,0.005690707471813072,1.74,1.0
190,Michaelis-Menten,Burst,0.15,0.331052494054612,1.9802562115962614,0.012483182394806877,1.6600000000000001,1.0
191,Michaelis-Menten,Burst,0.15,0.33729667279127273,1.9497848092677001,0.017118321102340243,1.6400000000000001,1.0
192,Michaelis-Menten,Burst,0.15,0.31757471027658063,2.003433795203535,0.00996054513495728,1.6,1.0
193,Michaelis-Menten,Burst,0.15,0.2889099138087124,1.8886477397067774,0.0045716092014738965,1.7,1.0
194,Michaelis-Menten,Burst,0.15,0.3055024236626059,2.0291967533977173,0.010142192104095974,1.6,1.0
195,Michaelis-Menten,Burst,0.15,0.366928099710817,1.9652026027129093,0.02275613207104105,1.7,1.0
196,Michaelis-Menten,Burst,0.15,0.352570390641442,2.01018294136515,0.016717123743735265,1.62,1.0
197,Michaelis-Menten,Burst,0.15,0.33082092408353586,1.9077943286694397,0.012065679895987485,1.6,1.0
198,Michaelis-Menten,Burst,0.15,0.3280644406907331,1.9738320984476647,0.013989067199436314,1.58,1.0
199,Michaelis-Menten,Burst,0.15,0.2801393077075356,1.9097869077254426,0.004462035600922517,1.6400000000000001,1.0
200,Michaelis-Menten,Burst,0.15,0.3031667376192185,1.9213472444970583,0.007032041606103143,1.6,1.0
201,Michaelis-Menten,Burst,0.15,0.3351410009662725,1.9451785004418412,0.013914055654226083,1.62,1.0
202,Michaelis-Menten,Burst,0.15,0.34873257700545457,1.9370591318681596,0.01491109486370374,1.58,1.0
203,Michaelis-Menten,Burst,0.15,0.3075299788184687,1.9949161960845239,0.00831231574131088,1.62,1.0
204,Michaelis-Menten,Burst,0.15,0.3239554795338983,1.8949251138356287,0.009695382759378467,1.7,1.0
205,Michaelis-Menten,Burst,0.15,0.36889069212485526,2.0381733250164804,0.026086447568598747,1.6400000000000001,1.0
206,Michaelis-Menten,Burst,0.15,0.3465262652355978,2.0220139917486377,0.019002925201625935,1.7,1.0
207,Michaelis-Menten,Burst,0.15,0.31464023641887995,1.897259701072737,0.005632760616024952,1.6400000000000001,1.0
208,Michaelis-Menten,Burst,0.15,0.39011566542796483,2.056847601869226,0.026095030333605662,1.68,1.0
209,Michaelis-Menten,Burst,0.15,0.3306584448801682,2.0429268858177423,0.014723886595567937,1.74,1.0
210,Michaelis-Menten,Burst,0.15,0.31014295725950636,2.0107924689201653,0.010314051447112295,1.68,1.0
211,Michaelis-Menten,Burst,0.15,0.27966636717323234,1.8047297415457992,0.002412012272199447,1.62,1.0
212,Michaelis-Menten,Burst,0.15,0.28871086385105216,1.8804785152082804,0.006996592484688381,1.6,1.0
213,Michaelis-Menten,Burst,0.15,0.34815030877573633,2.162333915848036,0.03719051405701219,1.68,1.0
214,Michaelis-Menten,Burst,0.15,0.2899044397373716,1.971865799671702,0.007184851611191965,1.56,1.0
215,Michaelis-Menten,Burst,0.15,0.3407535626303645,1.912229611334166,0.011874673752998758,1.62,1.0
216,Michaelis-Menten,Burst,0.15,0.3800183572490528,2.161684610403843,0.034471416610674176,1.74,1.0
217,Michaelis-Menten,Burst,0.15,0.3266743154292109,1.983211480331847,0.016530814470440157,1.6600000000000001,1.0
218,Michaelis-Menten,Burst,0.15,0.34593392016264146,1.847014407189183,0.010820707099289504,1.58,1.0
219,Michaelis-Menten,Burst,0.15,0.3719494086427036,1.985821064487649,0.02137164167685433,1.6400000000000001,1.0
220,Michaelis-Menten,Burst,0.15,0.3388455807064203,2.022718517783442,0.02304713661212286,1.6400000000000001,1.0
221,Michaelis-Menten,Burst,0.15,0.33051972986358424,2.032539428112294,0.016119803242384587,1.7,1.0
222,Michaelis-Menten,Burst,0.15,0.2793577387916117,1.8596424010011114,0.003031769422624567,1.56,1.0
223,Michaelis-Menten,Burst,0.15,0.32744922192194437,1.9438991818243019,0.016966157010254748,1.78,1.0
224,Michaelis-Menten,Burst,0.15,0.3151754001095348,1.9951500619503189,0.013276226410829555,1.7,1.0
225,Michaelis-Menten,Burst,0.15,0.32914220143742295,2.0684094871527647,0.016990210090680368,1.6600000000000001,1.0
226,Michaelis-Menten,Burst,0.15,0.31747226758570013,2.012374373126396,0.013846372640114363,1.6400000000000001,1.0
227,Michaelis-Menten,Burst,0.15,0.33263681964550146,1.9069162074979082,0.013960358869591103,1.68,1.0
228,Michaelis-Menten,Burst,0.15,0.3391405357691222,1.974716844854124,0.011949109392337433,1.68,1.0
229,Michaelis-Menten,Burst,0.15,0.33350570530112966,2.0360967687205442,0.01782017428248164,1.6400000000000001,1.0
230,Michaelis-Menten,Burst,0.15,0.34423794780763406,1.8799965176277154,0.011929302108832671,1.72,1.0
231,Michaelis-Menten,Burst,0.15,0.364965447868767,2.08592225556031,0.03218265412327826,1.8,1.0
